id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13sdruorlbwevigu04cfxwp2lv5drgwlgs,bicooo1,5 months ago,1462340936112,"Wasn't that scary, just creepy and in the end kinda gross. Enjoyed it though! :)",4,true,2,,,,,,
,,,,,,,,z13sdruorlbwevigu04cfxwp2lv5drgwlgs.1465758409503798,aldadragon,3 months ago,1467611336304,dont spoil the film woman!,5
,,,,,,,,z13sdruorlbwevigu04cfxwp2lv5drgwlgs.1465758867155396,bicooo1,3 months ago,1467611336304,how was that a spoiler?,1
z13auh2xdl2tvbg1022usppgnkidgljff,Christoph Beck,5 months ago,1462340936112,I just finished watching it. Very good movie.,0,false,0,,,,,,
z13yyzcjvonejxeuw22rj5chhyzdu1ptl,92ninersboy,5 months ago,1462340936113,"GORGEOUS, amazing movie. Razor-sharp performances from Wasikowska, Hiddelston and Chastain (also Jim Beaver). Kind of addictive - gets better with each viewing. And, yes, it is a gothic romance - it's creepy and romantic - but with some gore at strategic spots. Del Toro nailed it.",0,false,0,,,,,,
z12cfnczgsnsj3oon04ccvwwxlaistwimzs0k,Emily Murray,5 months ago,1462340936113,This film is sooooo stupid and boring,0,false,0,,,,,,
z123fjb4qqqeuh0n223tcdfzqqnktddwg04,Jenifer Jelić,5 months ago,1462340936114,EXCELLENT MOVIE,0,false,0,,,,,,
z13ythypzozqwb2oh04cfx0gct3mfngywdo,Atheist Gamer,5 months ago,1462340936114,"Movie had little scary moments, but overall it was interesting... in my opinion.",0,false,0,,,,,,
z12uyt4qcwboxpd5b04chpm45sjav50hguo0k,Iishricebunny123,5 months ago,1462340936115,Bruh!!!!! this movie was so good I loved it!!!!,0,false,0,,,,,,
z13zslcz0ymhshoel232zfiqzurcw53sq,Gon Freecss,5 months ago,1462340936117,SHES LIKE 13 AND TURNING 14,0,false,0,,,,,,
z13osrpbqum1vl31h232zfiqzurcw53sq,Gon Freecss,5 months ago,1462340936117,its Matia she used to go to my school !WOW!!!!!!,0,false,0,,,,,,
z13zwhkb1tmxipehp04cdjpg5lmwtr1h1o40k,Clarabell Darling,5 months ago,1462340936118,"I found it dull. And when so many people in the US made their fortunes through slavery and land-grabs from Native Americans, I found the preachiness at the start hard to stomach. Why did it have to have anyone from the US in it? It was odd and didn't sit right that they were the heroes. While I have nothing against ordinary US citizens, I'd like to see a few more of them as villains in the media. What if she was marrying him to escape her evil father and then was going to murder them all so that she could become mistress of Crimson Peak?",0,false,0,,,,,,
z130jtwivyvdedyzx04ccjkg4kapgfqqqpg0k,ZeSandvich,5 months ago,1462340936118,"I wonder how many people watched this movie just for Tom Hiddleston, I know I did :P The movie itself is really just meh.... I don't do well with horror stories but then again its not even scary...",3,false,0,,,,,,
z12qy5zq5wawyffw004cizy5drujup0qbb4,Justin Madore,5 months ago,1462340936119,"Crimson Peak is mainly a gothic romance. Don't go into it expecting a horror movie, because it isn't one.",3,true,1,,,,,,
,,,,,,,,z12qy5zq5wawyffw004cizy5drujup0qbb4.1473810118203967,LickingBugattis,2 weeks ago,1474350536493,exactly . the people on here complaining that it wasn't that scary are annoying. it wasn't supposed to be a full on horror movie in the first place,0
z13ds5lokuy2ebpyp04cffm41xnzibkq5x40k,Moody Bloom,5 months ago,1462340936119,I just came here to say for those that are contemplating on watching it- this movie was scary af,0,false,0,,,,,,
z12ggrfagkblwzayp04cizggjuadj5dabv40k,miljenko1,5 months ago,1462340936120,"The trailer is misleading. It appears as a conventional haunted-house flick, but in reality it's more. It is essentially a two-part film, with the first half resembling Age of Innocence until the first gruesome murder happens and the focus of the story moves to the English estate.",0,false,0,,,,,,
z122sdngftrtxnadg22gz3viclzcwt4qj04,Elle McMasters,5 months ago,1462340936120,Glaring allegory for menopause,0,true,3,,,,,,
,,,,,,,,z122sdngftrtxnadg22gz3viclzcwt4qj04.1460594263000102,92ninersboy,5 months ago,1462340936678,"+Elle McMasters Funny, but also a good point. The mansion (especially the cellar) is like a decaying womb, the walls dripping with menstrual blood - the corridors look like part of a Venus Flytrap. Yet it's all so GORGEOUS. This really is a feminine movie, a battle between light and dark female forces, with a tragic male caught in the middle. http://c8.alamy.com/comp/CNY84J/venus-flytrap-venuss-flytrap-venus-flytrap-venus-fly-trap-venuss-fly-CNY84J.jpg",0
,,,,,,,,z122sdngftrtxnadg22gz3viclzcwt4qj04.1460595100950992,Elle McMasters,5 months ago,1462340936678,+92ninersboy The fading beauty and fortunes of his victims. I didn't have as much sympathy for him as you seem to have. He seemed anything but caught in the middle. He seemed the responsible party.,0
,,,,,,,,z122sdngftrtxnadg22gz3viclzcwt4qj04.1460736489933458,92ninersboy,5 months ago,1462340936679,"+Elle McMasters He WAS responsible, he had participated in terrible acts - but he was both a predator and a victim. Thomas was caught up in his dark family history and was controlled by Lucille, but he did have a creative side and when he met Edith he discovered he had fallen in love with her and so he had to face Lucille with the truth (which cost him dearly). Thomas was caught between the force of light (Edith) and the force of darkness (Lucille) - he chose the light.",0
z12uf1swjnrpebmez233yrhglmeqs1lv0,Keveen Mihdidin,5 months ago,1462340936124,"I dont know for you all but the movie touched me at the end. I felt sorry for Lucille, she was so innocent and she had characteristics which made me also fall in love with her. And it touched me the moment when Thommas revealed that he loved Lucille. Sad ending. Could have been a romantic movie rather than scary.",0,true,3,,,,,,
,,,,,,,,z12uf1swjnrpebmez233yrhglmeqs1lv0.1460127564183839,92ninersboy,5 months ago,1462340936883,"+Keveen Mihdidin I think you might be referring to Edith (the blond heroine), not Lucille, Thomas' twisted sister, who I wouldn't describe as innocent. I thought the movie definitely was touching.",0
,,,,,,,,z12uf1swjnrpebmez233yrhglmeqs1lv0.1460128312213503,Keveen Mihdidin,5 months ago,1462340936884,oh yes yes Edith. my bad.,0
,,,,,,,,z12uf1swjnrpebmez233yrhglmeqs1lv0.1460304716886026,92ninersboy,5 months ago,1462340936887,"+Keveen Mihdidin Edith, played by the wonderful Mia Wasikowska - http://www.film-arena.cz/obrazky-magazin/foto_film_1283_7_b.jpg",2
z13myhzoszfkej3zp04cd5zrxvalivdgue4,EvJodi Ares,5 months ago,1462340936125,Tom Hiddleston lmaoo,0,false,0,,,,,,
z13ij1ablnuqt5dju04cjxlgspinwxybecg,MrBr1ghtsid3,5 months ago,1462340936125,"A beautiful movie! Keep em coming, Mr Del Toro!",0,false,0,,,,,,
z13igtpwbkikvd2es22uxd2jruq1vh5fk,AmazingGraceIsNotOnFire,6 months ago,1459748936126,I watched the film yesterday and I have to admit it was one of the best horror films I have seen in a long time,0,false,0,,,,,,
z13zfzxbwtz2erdw304cfvvxaszvthywkqw0k,Steve Madrid,6 months ago,1459748936126,"This is a great film, but it is not a horror movie. This is a Gothic romance that focuses on the opposing forces of the Victorian period, the Industrial Revolution and the desire to return to a quasi medieval period. This is a quintessential example of what the Romantic movement was all about: strong emotions, a desire to live i a world full of mystery instead of scientific reason. It's also a great ghost story.",0,false,0,,,,,,
z12rhl5blpfsgjaqx04cdpagaz3scvaz4ys0k,SuperStrange Shadow,6 months ago,1459748936127,Is it the guy from The Night Manager?,0,false,0,,,,,,
z12iyl5qlrm2tpniy04cftnq2vjixbigyh0,Bangtan Soneyondan,6 months ago,1459748936128,this movie sucked... booty,0,false,0,,,,,,
z13qvtggiluthhs3323wgt4ybyumedyt5,1winterrosepetals,6 months ago,1459748936128,The trailer was really lame until I saw the bloody skeleton crawl out of the floor. I'll watch it for that.,0,false,0,,,,,,
z12jvzaq4xndwxdua233z3ib0nqphftx004,Jinxed Wolf,6 months ago,1459748936129,I loved the movie one of the BEST but I cried wen tom died so so so sad :(,0,false,0,,,,,,
z13dy50zmzjkilkk523tchtzzpnlz33is04,Smoos54,6 months ago,1459748936129,lovely movie. A must watch.,0,true,9,,,,,,
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459488622862731,folladordeprostis,6 months ago,1459748937109,"+Smoos54 Great movie,we just needed a hot sex scenes between brother and sister",0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459520891582158,Smoos54,6 months ago,1459748937109,+folladordeprostis lmao... actually we don't need it cuz the one in the movie is already awkward.,0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459524284962137,folladordeprostis,6 months ago,1459748937110,"+Smoos54 Jessica Chastain is a hot slut,it would be great to see her in a hot sex scene",0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459628546135997,Smoos54,6 months ago,1459748937110,+folladordeprostis yes indeed she's really hot but i don't like sex scenes in movies because it's useless and akward when watching with people.,0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459629872422917,folladordeprostis,6 months ago,1459748937111,+Smoos54 I love sex scenes,0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459632159356843,Smoos54,6 months ago,1459748937111,+folladordeprostis well you're a pervert without a girlfriend. Lonely life you got there.,0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459633576955173,folladordeprostis,6 months ago,1459748937113,"+Smoos54 I fuck hot sluts anyway, there are a lot of people with girlfriends who like watching hot sex scenes in movies anyway",0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459640831376059,Smoos54,6 months ago,1459748937114,+folladordeprostis as you like. keep living like an animal,0
,,,,,,,,z13dy50zmzjkilkk523tchtzzpnlz33is04.1459659984067084,folladordeprostis,6 months ago,1459748937114,+Smoos54 hahahahha!!!,0
z12ovvmq0q3byzpkj22mevko4o3kfbuj504,skmydkyafag,6 months ago,1459748936130,This movie is like titanic with ghosts,0,false,0,,,,,,
z133xdt5lneqh3kll22wwl0pqzvbg54og04,Navi Rtc,6 months ago,1459748936131,"I watched it with no expectation, and it's good. Or even if I expected something, it's still better. :)",0,false,0,,,,,,
z130fh5reneasxf5g04ceza4vtipx5dores,missy2687,6 months ago,1459748936131,Didnt like the movie. The Tom sex scenes made up for it though. I was giddy AF.,0,false,0,,,,,,
z13byr34dujvctqgq04cfbsheraac1q5bp00k,Tessy_1979,6 months ago,1459748936132,Came here to see hot hips Hiddleston...hehe,0,false,0,,,,,,
z13cwvfinwmuyrgsx22ycrei2pu2fnm3n,Victoria Garcia,6 months ago,1459748936132,I found the movie to be pretty good actually!,0,false,0,,,,,,
z13cxbrahqfvc5vvy23ptdv5vkzxdfqb304,Carrie Patterson,6 months ago,1459748936132,I really don't get this movieo_O,0,false,0,,,,,,
z120jjnxuqrdzbt4n04cexwp1prvxbcara4,92ninersboy,6 months ago,1459748936133,My favorite movie of 2015. Gorgeous and addictive - great acting.,0,false,0,,,,,,
z13oud5hglf0gdonk23wc5ajjrypzrm4104,HippyAngel001,6 months ago,1459748936133,"BRILLENT FILM, I have it on DVD!! =D",1,false,0,,,,,,
z13turijxzirun35n04cipxjuqajhd5javs0k,jada banks,6 months ago,1459748936134,I hate this movie it is so boring and it take to long to start and get to the point,0,false,0,,,,,,
z13hvtfauxqmzv43n23ahd1pgsbestv3w,mario jordan,6 months ago,1459748936134,Aquí aparece dross?,0,false,0,,,,,,
z12iifpb5pruxxfoq04cg3mjbtrtihobh3o,vici_zz,6 months ago,1459748936135,THIS MOVIE WAS SO GOOD,0,false,0,,,,,,
z12bwnpprmjmyhoia04cfbvrzyaiyl0gv1w,iheart cactus,6 months ago,1459748936136,I loved the interpretation of the ghosts. Because they are usually portrayed as mists I liked the resemblance with a Shinigami (god of death) of Death Note. Couldn't get enough of Tom!! 😍,1,false,0,,,,,,
z13wgfrgdzqguzmoe04ch3oblw2puj1hh3c,elena mendoza,6 months ago,1459748936136,"you know what other movie was bad,the witch ,that movie was a joke,why are they making shit horror movies now? i remember the good stuff like the grudge and the ring,those were good horror movies !",0,false,0,,,,,,
z13nffpxtsazw5znf23azfj5dlijtbqbe04,Austin Laxton,6 months ago,1459748936137,dumbest movie I ever seen. and it's not scary,2,false,0,,,,,,
z13sdzrpfkrwfblsi23azfj5dlijtbqbe04,Austin Laxton,6 months ago,1459748936138,dumbest movie I ever seen. and it's not scary,0,false,0,,,,,,
z123inigikzpf5b4504ccb5bptudv3mrz2g,Shiro sk,6 months ago,1459748936138,Iv seen this,0,false,0,,,,,,
z131zhxrwri0g3odx22xufrbawi1tb5v0,FunnyDBoP,6 months ago,1459748936138,I really liked this movie.,1,true,1,,,,,,
,,,,,,,,z131zhxrwri0g3odx22xufrbawi1tb5v0.1459488654962336,folladordeprostis,6 months ago,1459748937280,"+FunnyDBoP Great movie,we just needed a hot sex scenes between brother and sister",1
z12ktjdicx3ehb3cp22lcl0reqnhwdswv04,Raven Vaughan,7 months ago,1457070536139,"Dang this trailer kicks ass looks like an interesting movie, thanks for the preview",0,false,0,,,,,,
z125zpyauun5tleb304cjp5rbxivyv5ipb4,Isabelle Potter,7 months ago,1457070536140,"watched this for the first time yesterday, loved it.",2,false,0,,,,,,
z13qzhbjjojxgzisq22purn5nzmmylqe1,TFtusave,7 months ago,1457070536140,why was it bad at the box office?,0,false,0,,,,,,
z13geddjhsn5ffo1v22duz5j3lfetdrt3,ThePurpleCowBell,7 months ago,1457070536141,I just watched this for the first time and honestly I loved it. Going in I knew it wouldn't be the typical horror film. It was insanely beautiful and yet horrid all at the same time. Each and every actor brought a wonderful performance to the table. I have seen quite a few people saying that this movie is bad and too slow for them?!?!! This movie was wonderful. I was never bored while watching! The cinematography was very pleasing visually. Gothic Romance/ horror is a very slim genre and this film definitely delivered! ^_^,0,true,1,,,,,,
,,,,,,,,z13geddjhsn5ffo1v22duz5j3lfetdrt3.1456679794876837,92ninersboy,7 months ago,1457070537448,"+ThePurpleCowBell Yes, this movie is a work of art - incredible design and atmosphere, wonderful acting, and the story has real psychological depth. My favorite film of the year.",0
z130elgaiqeuzvora04ce3wgsk3kwt2a5q40k,Bella pozzi,7 months ago,1457070536141,Loki no leave Alice alone,3,true,1,,,,,,
,,,,,,,,z130elgaiqeuzvora04ce3wgsk3kwt2a5q40k.1456552501246213,Bella pozzi,7 months ago,1457070537603,And what the hell Bobby,0
z12sd3n5sp3syrvbm04cdnh5vnf3vzgqm3o,VideoBase,7 months ago,1457070536142,Forsaken castle Cainhurst: Meet the vilebloods,0,false,0,,,,,,
z132ebyi5wflj3htw222sxc5xqnpwh0kc,Edward Starling,7 months ago,1457070536142,"perfct movie, vry scary . 5/7",0,false,0,,,,,,
z123z1ahon3eepqqi04ccxjg2zn4ctioubo,Kitten,7 months ago,1457070536143,Thomas Sharpe is my dream man.,2,false,0,,,,,,
z133x1d5ewjrcjcty22hwzho1qiyx3vcv,Alli S,7 months ago,1457070539133,"!!SPOILER ALERT!!! Don't read unless prepared: I really, really wanted to like this movie. It's beautiful and haunting, but the incest bit really bothered me. I know it's a period piece and incest adds drama, but as someone who had dealt with abuse from siblings, it was just a little too much. I know things are going to be triggering, but I absolutely love horror. Especially period horror. And I love Tom Hiddleston. I guess one hing that bothers me is the support that Thomas and Lucille get as a couple. Okay, rant over.",0,false,0,,,,,,
z133ufh4uozfhrb5m04cgt5oxkfhc3yi4s00k,Virginia Coleman,7 months ago,1457070539133,I just finished the whole movie a few minutes ago it's not scary at all,0,false,0,,,,,,
z13txnnh2pzcxrqwq04cgpiw1kytfpdjfmc0k,xxdrzombiexx,7 months ago,1457070539134,Dark Shadows meets the Shining.....,13,true,3,,,,,,
,,,,,,,,z13txnnh2pzcxrqwq04cgpiw1kytfpdjfmc0k.1467784319209513,steve lombardo,2 months ago,1470289739365,i lol´d :D,1
,,,,,,,,z13txnnh2pzcxrqwq04cgpiw1kytfpdjfmc0k.1471351951310231,Hunter Del Rey,1 month ago,1472968139366,More like Sleepy Hollow meets Mama,3
,,,,,,,,z13txnnh2pzcxrqwq04cgpiw1kytfpdjfmc0k.1475246369394370,zahrul Zakaria,3 days ago,1475300939366,xxdrzombiexx,1
z122glqorwydtf3p304ch1vpetilstdwsbo,Heavenly Deckers,7 months ago,1457070539135,I see the movie its NOT scary at all iam a kid of 11 en my sisten of 8 see it to and she didnt even find it scary!!😅😎,0,false,0,,,,,,
z13qefsbfszbupckx23vshrrvsvsit3gb04,kostas pap,7 months ago,1457070539136,it was not so scary as i expected to be.,0,true,1,,,,,,
,,,,,,,,z13qefsbfszbupckx23vshrrvsvsit3gb04.1456704273654591,Maddie Kim,7 months ago,1457070539534,Really?,0
z12auhqxlr24ubzx304cj10yetncjv1r0qo0k,Moonshain,7 months ago,1457070539138,This movie is a cheese fest. If Peter Jacksons King Kong hadn't made me lactose intolerant earlier this movie might have.,0,false,0,,,,,,
z13revtgesjahfwjw04cej2bmtnif1xz4vg0k,Urooma Cullen,7 months ago,1457070539139,scary!!!!,0,false,0,,,,,,
z12xizzjuqyntvhgq04cfhsiqtq5jt5at44,Phuong Lam,7 months ago,1457070539139,It is a sad love story leaving me with tears...,2,true,1,,,,,,
,,,,,,,,z12xizzjuqyntvhgq04cfhsiqtq5jt5at44.1459488663977728,folladordeprostis,6 months ago,1459748939666,"+Phuong Lam Great movie,we just needed a hot sex scenes between brother and sister",0
z131u1fi2ouxgtv2f23buhgasw3zf51wz04,Amy _,7 months ago,1457070539141,WHY DO ALL THE HORROR MOVIES OF 2015 INCLUDE INCEST???????,7,false,0,,,,,,
