id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z12ninjzlnvswr0r104cjx0ynqv5sdh5d10,Unicorns_Bitches XD,2 weeks ago,1474347401491,does anyone know the song,1,false,0,,,,,,
z124dhwqxvvefr53m23btxpxap2avvws4,RUSYS DAISUKI,2 weeks ago,1474347401491,THE BEST MOVIE /// LA MEJOR PELICULA /// PERFECT ♥,0,false,0,,,,,,
z133vjuobqn1fxpqu04cgnkjoznmsfrprz40k,Ana Masnan,2 weeks ago,1474347401492,ffs Josh.,0,false,0,,,,,,
z12hfb5rgrvlvdn2l23vxbeyyv3kh3akk,Courtney Reese,2 weeks ago,1474347401492,I don't get it...everyone seems to be so upset claiming that the trailer ruins the movie when in reality this is how the movie is suppose to play out. I read the book and about 1/3 of the book talks about the room...the rest of it is about life OUTSIDE of the room. This is what the author wanted. To portray the way life is once Jack escapes the room and seeing how he adapts to the world.,0,true,1,,,,,,
,,,,,,,,z12hfb5rgrvlvdn2l23vxbeyyv3kh3akk.1475504946018275,chapmaned24,14 hours ago,1475557002298,"I saw the movie yesterday without knowing anything about it. Then today I saw this trailer. The commenters are right. This trailer gives away the whole movie, which could cause some to not watch it, because they already know what is going to happen, that they get free. I'm glad I didn't know anything about it, because I was captivated so much I was balling my eyes out throughout the whole movie. I'm still emotional about it a day later, and probably will be for a while. That's how great this move is. It draws you in, especially the way that Jack describes his world, both in the Room, and outside the Room.",0
z12wxf3pdzjifb0gx04chf3jdsfmgtty5fc,ZeaLoT Enginner,2 weeks ago,1474347401493,I love it... I love... I just love this movie!,1,false,0,,,,,,
z13rjlmqsmzzz1wmu23od1zgjym0th0ux,Darcy D'artagnan,3 weeks ago,1473742601493,fuck. i shouldn't have watched the trailer.,0,false,0,,,,,,
z13zwdxyapibhdxxk04citaiosngsfdaoyw0k,Tagavka,3 weeks ago,1473742601494,gavno,0,false,0,,,,,,
z13gg50i0vrmhd5lq232fpooyqmui3rax04,YiLin Guan,3 weeks ago,1473742601495,I CRIED OUT WHILE WATCHING THIS TRAILER... I'VE NEVER GOT THIS FEELING BEFORE.,0,false,0,,,,,,
z12eij5wmkyfjt5sx23gejuyelnqijhhk04,Lightning strike,3 weeks ago,1473742601495,what a sprolier trailer,0,false,0,,,,,,
z12nyrawhp2ovvlps04cjvzpesb5gfyhsvs0k,Storyboarded Cats,4 weeks ago,1473137801496,The book was amazing. Now I just need to see this and I will be satisfied with my life.,0,false,0,,,,,,
z130d5rq1krutvvxv04ciph5ovijddxp4gg,justine,4 weeks ago,1473137801497,musique??,1,false,0,,,,,,
z13vxb3ztrylx1mdw23ecjcrnlf4vnyjb04,Hermes0017,4 weeks ago,1473137801497,I watched this 3 times and I realised that it's a boy on the 3rd time LOL,0,false,0,,,,,,
z134z114hqazeje3c232t5yzutncjbby304,Mary Huffer,1 month ago,1472965001498,"I thought the movie was kind of scary. I am still having nightmares about it. The world the mother created for Jack reminded me of Plato's Republic. . .The cave. If you haven' read that, it's a great analogy for anyone studying political Sc in College.",0,false,0,,,,,,
z122ubowaqrxwdndb222stzqypafgfqvq,Fahmida sharmin Pranto,1 month ago,1472965001499,it was a beautiful movie !!,0,false,0,,,,,,
z13lcxb42xihh51oq04cih2brprpcnxg1qg0k,minicolster,1 month ago,1472965001500,"I got to watch this on my flight yesterday, it really is such a good film, the boy is amazing.",0,false,0,,,,,,
z12cs3r4tui4hntib04cgvrakoi4jbgbkvg0k,heyysimone,1 month ago,1472965001500,i read this book the other day and it ruined me. it was so amazing,0,false,0,,,,,,
z13dxlcx2qv4xv5dl22evb15oznqw1t2t,Fayanna Rena,1 month ago,1472965001501,I thought that was a girl wtf,0,false,0,,,,,,
z12kcjxhsz2hwvbth22cvbaxfn3awlgst,Arturo Hernandez Lopez,1 month ago,1472965001502,"It's not true! I did not hit her! It's bullshit! I did not. Oh, hi, Mark!",2,true,1,,,,,,
,,,,,,,,z12kcjxhsz2hwvbth22cvbaxfn3awlgst.1472948120244871,jordanrb1996,1 month ago,1472965002476,You're just a chicken Cheep Cheep Cheep Cheep,2
z12aj1ayflbmebvf022thjuqbkrvif2iw04,Joseph Johnson,1 month ago,1472965001502,This entire trailer is one big spoiler! I'm soon glad I didn't watch this until after I saw the movie...,0,false,0,,,,,,
z13butyovknucbyww04cdtux4lffu3uzwx00k,Lowkey Discrete,1 month ago,1472965001503,This movie got me eyes watering some many times bruh,0,false,0,,,,,,
z13qsfkhqsqnhhxvb23ahbopasbtzjrt2,sea turtlé,1 month ago,1472965001503,did anyone else read the book before watching the movie ?,0,false,0,,,,,,
z13atvrxikyvwj15c04cjvkh2yjljloh5xg0k,Lina Eishan,1 month ago,1472965001504,Thank god I saw the trailer after I watched the movie.,0,false,0,,,,,,
z13gcl5byly1droff23ntdv4lrvsgpeq404,Pure Epicness206,1 month ago,1472965001504,The best decision i did was to watch this after finishing the movie.,0,false,0,,,,,,
z12vc5ujspigdxcpa04ccljwytuyw3aap1s,Cole Koopmans,1 month ago,1472965001505,"Does the kid say ""oh hi mark"" at least once in the movie.",0,false,0,,,,,,
z13gxt5gutbqtrzgo04ci3njptjzw1yaf3w,lola sepos,1 month ago,1472965001506,This isn't about the Ariel Castro case?...,0,false,0,,,,,,
z13sibfanwibw5lpo04cgvpbzsysupkjqfw,Sjaquelina,1 month ago,1472965001506,The movie hit me when I realised that this really happened. And there are still girls locked up like this.,0,false,0,,,,,,
z134jdsbmn3jg3xjj04cghha0tn0slppp2o,CynicalGamer 98,1 month ago,1472965001507,It's not true it's bullshit I did not hit her I did not. Oh hi Mark,0,false,0,,,,,,
z12fjlzwkxnsuxejq04cdj1acy2ozxoxevs0k,mayur tasre,1 month ago,1472965001525,a very heart touching movie. amazing movie,1,false,0,,,,,,
z13qe3fxkkr0ztwz304chlxhfkrustpwtkk0k,Blu Lyon,1 month ago,1472965001525,Saddest movie ever! 😢Jack and Joy are the best,0,false,0,,,,,,
z124ilnh0pmoejja104chvprunn5jt4yqhs,PandaFilms Games,1 month ago,1472965001526,Jacob Tremblay is in my class,0,false,0,,,,,,
z132dfrr4tnkfremc220y1yrszjxjftff,the jock,1 month ago,1472965005055,did anyone else notice that the grand pa character was useless ?,3,false,0,,,,,,
z13uf1xx3q35zph0s23wyx14qvifexagf04,Diego Regalado,1 month ago,1472965005056,I read the book and watching this trailer almost made me cry. At least its really alike the original story,0,false,0,,,,,,
z12ktxnjfqaou1lzk04cgtwrimqhfpobzws0k,Lisa Peterson,1 month ago,1472965005056,am I the only one who thought in the book they were black??? I feel so dumb,0,false,0,,,,,,
z13js3qpkue3czeko22qjnz40yutelqbt04,Dummerbrella987,1 month ago,1472965005057,Barbie! Straight outta P.E.! Hope has wings!,0,false,0,,,,,,
z13fzxio5t34cv1m022rfblzwkfjx13tr,Billington Curzon,1 month ago,1472965005057,I want a extended cut this movie is incredible,1,false,0,,,,,,
z12vszlgyxqvjjiab04cgfd5rlzxh5ozvbk,Martina Gómez,1 month ago (edited),1472965005058,"qué bueno que no vi el trailer antes de ver la película, saca todo el suspenso!!",0,false,0,,,,,,
z125er5ymmiue1rso220irr5mri1tbtmq,danda nameck,1 month ago,1472965005058,good movie!,0,false,0,,,,,,
z124xvbgduubtfllb22efniolnuatfyrm04,LAZRAK zied,1 month ago,1472965005058,The whole movie in 2 minutes :3,0,false,0,,,,,,
z12ow55bflaltfkkz23rh1fxelayg5b1n,the unknown,1 month ago,1472965005059,wtf! i thought this was the trailer not the entire fucking movie! thank god i already watched it,0,false,0,,,,,,
z12webirmyv0t5vnb23kcnww3s2ls5ij204,D S,1 month ago,1472965005060,Yeah I'm glad I watched the movie before this trailer.,0,false,0,,,,,,
z12gdfwyjqyzfdway04cj3tqctqoe3gxvfk,Ángel TG,1 month ago,1472965005060,It's just an opinion but I think this might be one of the worst trailers ever! I mean it spoils the whole point about the movie (which is fantastic),0,false,0,,,,,,
z12ffdhjyxr4ihw1e23fxnog0yali5uai04,Deborah Hall,1 month ago,1472965005061,THE most incredible movie I've ever watched.,0,false,0,,,,,,
z13curaq0pm0wvt4b04cixrrvpfcuzootg0,Menna Mahmoud,1 month ago,1472965005061,touching my heart wonderful movie,0,false,0,,,,,,
z13vzpsxtyvxxnyz304cdprollnkepd5mr40k,LunaWolf Rylan,1 month ago,1472965005062,This movie was great,0,false,0,,,,,,
z12ajfxi0qulsbpfk23hw3xb5weswxasb,Emz .pinks,1 month ago,1472965005062,That little boy is an incredible actor. He made the film what it is,0,false,0,,,,,,
z13exhwj4k3hzzukw23mup5a1ky2snhku,PaladinPizza,1 month ago,1472965005063,oh hi mark,0,false,0,,,,,,
z13ht5jxumrrx3v3u22odrgaclnyvzz5o04,Stefan Siljanoski,1 month ago,1472965005063,Tommy Wiseau should sue these motherfuckers.,0,false,0,,,,,,
z125yfignryly1e0n22kfhsatkarupakm,Neda Tokhi,1 month ago,1472965005064,Read this book in school a couple years ago and it was really good. Need to watch this movie.,0,false,0,,,,,,
z12rvdrbyzeocb4md231thui1rn2hn0v4,Samantha Owen,1 month ago,1472965005064,This movie is SO FUCKING GOOD I CRIED. WATCH IT ASAP IF YOU HAVEN'T.,1,false,0,,,,,,
z13yuzer5q3ytlf1d22xfb45wpawthx4a04,Brittany Moore,1 month ago,1472965005064,"The movie is about the journey of how Jack was able to discover and adapt to the world. Watching the trailer shouldn't spoil anything, it should make you wanna see the full story as to how Jack sees the world for the first time when he embarks outside of Room.",1,false,0,,,,,,
z13lx33jbrecw3dyf04cjpginrinwntx52w,SulfuR `,1 month ago,1472965005065,"Haha. What a story, mark.",0,false,0,,,,,,
z12pxhiysrb1ghpd0220eztrcofuihlps04,Cokeboy_justo,1 month ago,1472965005065,Good movie ! I recommend it one of the best thrillers out:),0,false,0,,,,,,
z13csjkqmxypurctw23cd5sbbkzqwjhr004,Alfred Bylyku,1 month ago,1472965005066,"I'm so happy I watched the movie before the trailer, even without reading what the movie was about",0,false,0,,,,,,
z12uirhbmrratbyb504cjp0xhqyex1malaw,Mark Casadevall,1 month ago,1472965005066,I think the trailer gives away the hull film,0,false,0,,,,,,
z12yvxwoiy3aff4wp04cdx4asxmafzia2h4,ayla zam,1 month ago,1472965005067,Amazing movie,0,false,0,,,,,,
z13supwrvnysdpwyy04cfjmgjyjndrrbja4,Mooky Blaylock,1 month ago,1472965005067,"It's funny how people are bitching that a 2 minute trailer gave the movie away. If people knew the story that the novel was based upon they'd already know how it all ends. FFS, stupid people.",10,true,1,,,,,,
,,,,,,,,z13supwrvnysdpwyy04cfjmgjyjndrrbja4.1471846465595678,TheyHypn0tize,1 month ago,1472965005246,"""If people knew the story that the novel was based upon..."" Well, most people don't.",1
z13fuj5gkybnvprjy04ccpw5fmq4gvxg3ow0k,Eniola Olubajo,1 month ago,1472965005068,"amazing movie, highly recommended!",0,false,0,,,,,,
z12vx1pyzyvqwdszd04cifuzipy4ybyoqfo,Julio Navarro,1 month ago,1472965005068,"It looks like a ""cry me a river"" type of movie. Oh I thought it was a 5 year old boy, not girl?",0,true,1,,,,,,
,,,,,,,,z12vx1pyzyvqwdszd04cifuzipy4ybyoqfo.1470828694489112,lamama,1 month ago,1472965005411,"it is a boy, but his hair is grown long due to being stuck in the room his whole five years x",3
z13fe5iabwefhx0js04cd5tr1vm5vpupjxs0k,stryfetc1,1 month ago,1472965005069,is this the movie she won an Oscar for?,0,false,0,,,,,,
z13rxxla4qvgudzrl04cfnya2vqvip5asxg0k,Tali Rod,1 month ago,1472965005069,"i watched the movie yesterday,it was so sad",0,false,0,,,,,,
z12zz5x5kle1ep4zg04cczljrsi2yff4hrs0k,Arwa Hosari,1 month ago,1472965005070,I've watched this movie 17 times and still didn't get enough for me.,0,false,0,,,,,,
z125hjprkufug5fei23qyj1o5qqnihcs5,Ellen Collins,1 month ago,1472965005070,This movie is incredible,0,false,0,,,,,,
z12ksdvbhyzmxzkbd04cgbgbakjchtlpnao,Ash GD,1 month ago,1472965005071,This movie ruined my life,0,false,0,,,,,,
z12fsjehtqjwxl10322lwtk5cwzchnbks,123123azooz,1 month ago,1472965005072,"God damn, trailers do actually ruin movies, its good that i watched the movie first ,",0,false,0,,,,,,
z13oyn5bzzzuzbphm04cepdazyrxe12qbng0k,Kevin Salter,1 month ago,1472965005072,"liked the move,",0,false,0,,,,,,
z12zudxokwncdfdml221vxa4xnmihroyp04,2012XF3,1 month ago,1472965005073,"Not all what she sees, she sees Captain Marvel.",0,false,0,,,,,,
z12xcfqbbt2yu3att22wxjfrcradsroty,"MistarZtv - Evolve, DbD & Titanfall",1 month ago,1472965005073,I freaking love this movie. :D,0,false,0,,,,,,
z13xwzkqsqiphxzuz22hvjn43vymdb4n3,Yas ine,1 month ago,1472965005074,Thank god i watched the movie before watching trailer i would be dissapointed so much spoiler,0,false,0,,,,,,
z12hh14wnvuof1oh004cdtvwkq2qvnpqt4w,Elizabeth,1 month ago,1472965005074,I'm glad I watched the movie before the trailer.,0,false,0,,,,,,
z13wzf0jlnvcjp05i04chhpraqqvjngwvv00k,Your Aunt Ruthie,1 month ago,1472965005075,I cried a bucket in the movie! Its amazing,0,false,0,,,,,,
z12lwvtwdrvry5hla22duper5qbktne3r,Alex Del Socorro,1 month ago,1472965005075,Its bullshit i did not hit her i did not oh hai mark,4,true,5,,,,,,
,,,,,,,,z12lwvtwdrvry5hla22duper5qbktne3r.1472065335209130,No Name,1 month ago,1472965005589,oh hey! ha ha.,0
,,,,,,,,z12lwvtwdrvry5hla22duper5qbktne3r.1472074510238830,Night Crawler,1 month ago,1472965005590,don't touch me motherfucker,2
,,,,,,,,z12lwvtwdrvry5hla22duper5qbktne3r.1472140581619490,Jäger,1 month ago,1472965005590,get out of maaa lyfee,0
,,,,,,,,z12lwvtwdrvry5hla22duper5qbktne3r.1474736979147815,Ian Brander,1 week ago,1474952205591,You're tearing me apart Lisa.,0
,,,,,,,,z12lwvtwdrvry5hla22duper5qbktne3r.1475104363045940,themyers48,5 days ago,1475125005592,Lava is - BAD,0
z12gvvujqrmayvqzk04cgnjaatacyb2xj0c,BOMBAexpress,1 month ago,1472965005076,"okay so what the fuck, everyone was saying how amazing this movie was and its shit.",0,false,0,,,,,,
z12cjvhwmmaszrjhx04cinnxwvuewbvi0p00k,Dr. Jayx,2 months ago,1470286605076,1:16 name of the music plz,0,true,1,,,,,,
,,,,,,,,z12cjvhwmmaszrjhx04cinnxwvuewbvi0p00k.1470656973832349,Dimitris Zagklis,1 month ago,1472965005821,The Mighty Rio Grande - This will destroy you,0
z131inj5aobwvzjko23gsdz4wxymsx04e04,Rocio Esquivel,2 months ago,1470286605077,song???????,0,false,0,,,,,,
z13ucpsydkf5in0xf04cclrbjpn0tt4x4q00k,Sarah,2 months ago,1470286605077,I read the book it was awesome,0,false,0,,,,,,
z13gwtabvxjejfmda23qc35jiwnsc1lzr04,peddle,2 months ago,1470286605078,I'm 30 mins into this movie but the whiney little girlboy is seriously pissing me off. I wouldn't last a day locked up with the annoying little cunt.,1,false,0,,,,,,
z133djrzypukctnb404cipsaypyau34xts00k,Lunanoir,2 months ago,1470286605078,"God damn it, I just saw these comments after watching the trailer. Fail. -_-",0,false,0,,,,,,
z12hvbspypiifdbt3225w5iilqzfznne0,Sheyla World,2 months ago,1470286605079,Song,0,false,0,,,,,,
z121srrxxvahwvjno22jwteyrzbtwfnvn,Farhaan Ahmed,2 months ago,1470286605080,I just love this movie too much :( I wish I could re watch it and get the feeling like the first time!!,0,false,0,,,,,,
z13adl0wxsatez5nt23qhhoi2uf3sncq004,Erik Zuniga,2 months ago,1470286605080,Does Jack Tremblay play a girl in the movie? or is the girl in the movie actually a boy?,1,true,6,,,,,,
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1469945185114266,Andrés Baez,2 months ago,1470286606018,"Jack is a boy, he just has long hair",2
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1470828638112170,lamama,1 month ago,1472965006019,he is a boy with long hair since they were stuck in a room ever since he was born x,1
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1471951356973692,Debasmita Samaddar,1 month ago,1472965006020,+Larry Ships his mom cld give him a haircut...😏,0
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1471968039724162,lamama,1 month ago,1472965006035,"+Debasmita Samaddar haha sure but idk if he would get sissors in the room, they can try breaking/cutting anything else!!",0
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1472440975759649,Debasmita Samaddar,1 month ago,1472965006036,+Larry Ships oooooo thnks fr replying,0
,,,,,,,,z13adl0wxsatez5nt23qhhoi2uf3sncq004.1472478995939557,lamama,1 month ago,1472965006036,+Debasmita Samaddar no worries<3,1
z132hvfaftnrftfvo23tgvnytzqscntva,Patito Feo,2 months ago,1470286607590,muy buena la pelicula,0,false,0,,,,,,
z13mwl5axsilypc3a22kwvryuneidfyv4,swift phoenixswift,2 months ago,1470286607591,The trailer makes the movie not look so good. But the movie was AMAZING I freakin bawled my eyes out.,0,false,0,,,,,,
z121ct04rna0tfi3k22ehfchbn3lifla204,my dude,2 months ago,1470286607591,was this the movie spooky jim was talking about,0,false,0,,,,,,
z12kubbpgtqxvzrdo220er14hpbwchcay04,craig hillam,2 months ago,1470286607592,So sad the kid dies at the end 🤐,13,true,18,,,,,,
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1470358572043184,sander217,1 month ago,1472965007924,wtf,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1470372265373749,milie jones,1 month ago,1472965007924,+sander217 don't listen to this asshole,3
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1470589689599454,craig hillam,1 month ago,1472965007925,C: I cried it was so sad 😔,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1470589811679726,sander217,1 month ago,1472965007925,ive seen the movie now and nobody dies in there,3
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1470589846672956,craig hillam,1 month ago,1472965007926,Did u watch the credits 😢at the end of them,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1471627846035025,drewsfalls,1 month ago,1472965007926,no one died,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1471886571675346,derpina derping,1 month ago,1472965007927,nope.,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1472256954840278,The_ Pikachu,1 month ago,1472965007927,no he didn't retard,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1472351057234366,craig hillam,1 month ago,1472965007928,Yes he did.,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1472437564198262,They all love mia,1 month ago,1472965007928,No one dies,5
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1472475486037764,craig hillam,1 month ago,1472965007929,+They all love mia he died in the book 😏,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1473424287681239,Megan Thomas,3 weeks ago,1473742607929,no he does not die in the book,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1473438034580442,craig hillam,3 weeks ago,1473742607930,+Megan Thomas the extended uncut book.,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1473969495020081,Marcy Gallardo,2 weeks ago,1474347407930,Fukn ruined it jerk,2
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1473985535158249,craig hillam,2 weeks ago,1474347407931,+Marcy Gallardo that's what I thought as I was masterbaiting,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1474874740457881,MacBlu SnowyQueen987,1 week ago,1474952207931,Tf man?,1
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1475118103350129,The_ Pikachu,5 days ago,1475125007932,spoiler alert but at he end jack and his mom visit room because the man that kept them hostige got arrested and so they took it apart so.....no one died you idiot,0
,,,,,,,,z12kubbpgtqxvzrdo220er14hpbwchcay04.1475118212654225,craig hillam,5 days ago,1475125007932,The_ Pikachu he raped his mum though.and she liked it cos she is kinda into rape after the years of rape.facts,0
z12rctpbrrzqfhi35230dpup1kfcv553l,Luke,2 months ago,1470286607593,"The acting in this movie is literally jaw-dropping. Tremblay is startlingly good. He is going places, that is for sure. And don't get me started on Brie Larson. Deserved that oscar, that is an understatement.",0,false,0,,,,,,
z12ntd4p2pnjeranx23xgf4zjoisvdckj,Gabrielle,2 months ago,1470286607593,the trailer shows so much because it's not about how they get out it's about the recovery and life after,27,true,5,,,,,,
,,,,,,,,z12ntd4p2pnjeranx23xgf4zjoisvdckj.1470588133849820,123123azooz,1 month ago,1472965008111,"But when you first watch the movie, without the trailer, you will enjoy the excitement of them trying to get out :P",10
,,,,,,,,z12ntd4p2pnjeranx23xgf4zjoisvdckj.1472838479945224,Jacob Craven,1 month ago,1472965008111,"Agreed, I went into this blind. I didn't even know whether they would get out, let alone that it would be so early in the film, and that most of the content would take place afterwards. I think if I had had that information going into the film, it would have been a much less tense and rewarding experience.",0
,,,,,,,,z12ntd4p2pnjeranx23xgf4zjoisvdckj.1473664198537113,jbanol,3 weeks ago,1473742608112,i watched it without seeing the trailer. i was at the edge of my seat throughout the first half of the movie. seriously trailer ruins too much,1
,,,,,,,,z12ntd4p2pnjeranx23xgf4zjoisvdckj.1473698876815313,Gabrielle,3 weeks ago,1473742608112,"I agree that it is probably more interesting to watch it without seeing this, but I watched it after the trailer and I was still shaking because of the tension and somehow felt nervous even knowing they got out it didn't ruin anything for me personally",2
,,,,,,,,z12ntd4p2pnjeranx23xgf4zjoisvdckj.1475085036760458,nelly509,5 days ago,1475125008113,Gabrielle,0
z121tzkhkq2idzwsm23twdf5zpntshgzs04,Srkena,2 months ago,1470286607594,Thank God I haven't watched the trailer before watched the movie. It is a big spoiler. Don't watch trailer!!!,0,false,0,,,,,,
z125xbt4bxugy5pl423dtf045rnnxxklr,enrique cazorla,2 months ago,1470286607594,"Jack, the ""boy's"" name is Jack?!? I thought all this time it was a little girl.",0,false,0,,,,,,
z12efva4lznkcjght04cf3srvobpzr3p3iw,Oliver Sykes,2 months ago,1470286607595,which song is playing in the bg?,0,false,0,,,,,,
z12ghdlqpmvbjlvo104cefuo1kautdgxjhc,Eyad Tayyar,2 months ago,1470286607595,song name pleasse guys,0,false,0,,,,,,
z13athpq4lv4flv2u22nidgr1srvthd3f,zerogeass21,2 months ago,1470286607596,Is that a girl or a boy?,0,true,3,,,,,,
,,,,,,,,z13athpq4lv4flv2u22nidgr1srvthd3f.1469377388209683,Annadog40,2 months ago,1470286608261,"You get to choose, it's an interactive movie",6
,,,,,,,,z13athpq4lv4flv2u22nidgr1srvthd3f.1469643055382232,Brandon Coffey,2 months ago,1470286608262,Definitely a boy.,2
,,,,,,,,z13athpq4lv4flv2u22nidgr1srvthd3f.1472002250453668,drewsfalls,1 month ago,1472965008263,a boy,0
z12yyvwqimbbizvlg23xhvoocxi4y1cht04,Absynth616,2 months ago,1470286607596,You're tearing me apart lisa!,0,false,0,,,,,,
z134z1xptlqafhwii04cfhni1qqjvrkjftw0k,The Honey,2 months ago,1470286607597,"I've just finished the book, I need to watch the movie now!",0,false,0,,,,,,
z13txxp4ekemffwpn04ccvlxqqvnudryggk,vijay joshi,2 months ago,1470286607597,this is my favorite movie of alltime...!! it so beautiful movie..,0,false,0,,,,,,
z12zelzoaxuuijqap04ccrriyqnbfjew10o,Tim Germany,2 months ago,1470286607597,"I too got lucky and watched the movie before this trailer. I can't imagine a worse trailer. It's a total spoiler. I gotta say, the first half of this movie is rage inducing. I know it's just a movie but these things happen in real life and it bothers the hell out of me. Having a child of my own only adds to the anger.",1,false,0,,,,,,
