id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z13gxd1hitn3gz1zw04ccv3gvqnycd3han40k,Taylan Eren,1 week ago,1474954738849,"The unique scientist,born in india where was invaded by england,teaches humanity to invaders. RIP",0,false,0,,,,,,
z131hj0jwxnbd1frm04cclcjbyyyczja0bo,Imtiaz Ali,1 week ago,1474954738849,"As Einstein is to physics,Ramanujam is to mathematics.",0,false,0,,,,,,
z12vivg5kpakdpdwe04ce3yp4szrjtgijv00k,David Tafur,1 week ago,1474954738850,I thought this was final cut King,0,false,0,,,,,,
z13nt5khkqejcjqzw04cdjrajkmghnpqpls0k,Harsh Chauhan,1 week ago,1474954738850,if you've watched this movie then think.. what if he lived 20 more years...,1,false,0,,,,,,
z133wrxxwreyzlarr04cffni3oatdlpjmkk0k,J May,1 week ago,1474954738851,infinity in endless so its a light prove it i m wrong or i will rio u a part,0,false,0,,,,,,
z134u53bcqvqub2vn22uwvkx1qeghfwo404,J May,1 week ago,1474954738851,Genius is unkown even in existence,0,false,0,,,,,,
z13qzdcyuueodxaac04cevwhwxy1x3dhknc0k,Mathijspk1,1 week ago,1474954738852,I want to see this movie now!,0,false,0,,,,,,
z12oylcqltbswf1bz04ced2h0oetg3ah0js,rafi axe,1 week ago,1474954738853,Proud to be indian..wande matharam...,0,false,0,,,,,,
z13ly1d4ypyajblfh220xdv5mrziz5kyb04,suvasis das,1 week ago (edited),1474954738853,proud to be an indian...#sanky,0,false,0,,,,,,
z13xgtr5uki3wrkrc04cfhc42xewfp0rcx00k,Rohit Bavaskar,1 week ago,1474954738854,a must watch movie.,0,false,0,,,,,,
z13wgp3xnuqxvjcgl04cc1yxntb0s5i5izc0k,Ripper Z,1 week ago (edited),1474954738854,SumaiL? anyone??,0,false,0,,,,,,
z12dvhxozsvqvrao304cdj3rnp35cpuhwkg0k,John Shannon,1 week ago,1474954738855,this looks pretty bad,0,false,0,,,,,,
z13gy3h4rnidzzldg232sz1qzrzlcljuu,Kev San,1 week ago,1474954738855,I watched this for my math class it was awesome. Thanks Ramanujan for sharing your knowledge.,1,false,0,,,,,,
z12jex3qizupipuib04cgjx5tyuecvhrmn00k,Esther Ninsiima,1 week ago,1474954738856,'Some journeys have no limits' who else got that pun? :D,0,false,0,,,,,,
z12tylcprledezdld22fjtlqis3uxnvca,rosenti,1 week ago,1474954738857,"""God's not dead"" atheists go mental.. but this is alright despite him clearly saying ""From God"". yeah alright.. Guess an eye for detail doesn't belong to everyone.",0,false,0,,,,,,
z13ze34r1tbmdf0jb04cgtajko3bvp0hghw,Neil alvares,2 weeks ago,1474349938857,Proud,0,false,0,,,,,,
z12xyzdbyte0ydl3e22ktz5wdqfaft230,ryandoyverypogi,2 weeks ago,1474349938858,why do movies. with indian background are interesting,0,true,1,,,,,,
,,,,,,,,z12xyzdbyte0ydl3e22ktz5wdqfaft230.1474920086767423,Sexy scientist,1 week ago,1474954739067,"Naah, not to me.",0
z13be3sbypr4dhgwk04cfx3a1licebwobno0k,globalcitizenn,2 weeks ago,1474349938858,Actually Ramanjum said the GODDESS teaches me.,0,false,0,,,,,,
z13vh5dyjzqev3bwi04cdrc4iljysfdbb5c,vinod kumar,2 weeks ago,1474349938859,pls like,0,false,0,,,,,,
z12iw1zqypbndbw0l22hu13ofzq2udtte,vinod kumar,2 weeks ago,1474349938860,we r proud to be indian,1,false,0,,,,,,
z13lz3vhhxebtjhs222hu13ofzq2udtte,vinod kumar,2 weeks ago,1474349938860,good movie,1,false,0,,,,,,
z13rynzg4teccvzqh04ce5kzinvefzq40zg0k,Michael Lumley,2 weeks ago,1474349938861,is that song at the end phillip glass? the hours soundtrack?,0,true,1,,,,,,
,,,,,,,,z13rynzg4teccvzqh04ce5kzinvefzq40zg0k.1474177516980762,Michael Lumley,2 weeks ago,1474349939240,wow so stupid... no it's two steps from hell!! nvm!,0
z12ijbuxyyidixkab04cijgijreutzyq1t00k,Charles Piveteau,2 weeks ago,1474349938861,TWO STEP FROM HELL,0,false,0,,,,,,
z12gxnkpimanc5d2j23xszxpzrvagjqpn04,Inderia Harvey,2 weeks ago,1474349938862,i have a crush on him lol,0,false,0,,,,,,
z12mh13quue5htjlc22bcj1oktzjhv4ea,whitebuffulo,2 weeks ago,1474349938862,Jeremy Irons is a powerful actor.,0,false,0,,,,,,
z130j344gm3ocb1sh22ifnghvufzv1y0l,covr687,2 weeks ago,1474349938863,So this is what became of Anwar after high school huh... never saw that coming on Skins.,0,false,0,,,,,,
z12fjxdy2kbyen5ln223gxmogyzwhfecj,Sina Abedi,2 weeks ago,1474349938864,the movie was great but i think they could make it better.,0,false,0,,,,,,
z12eydjgmoabxr1kw22lclehrme0xjrcz,Luisa Fernanda Rosas,2 weeks ago,1474349938864,"""Stunning Subhash Balikrishna"" Germany, Cornell University, Ithaca 14853",1,false,0,,,,,,
z13cihopllinsdxph04ccl3h4t33i5bbuxg0k,Bruno Castellani,2 weeks ago,1474349938865,"Admit that you've tried to do some tasks but you failed and said: Nope,I'm still stupid. But infinitely stupid this time. xD",0,false,0,,,,,,
z12qux2znojmsjboz04cejkatlytj3m5dhg,riddeford,2 weeks ago,1474349938865,Wow this looks incredibly trite and cliché.,0,false,0,,,,,,
z12jsnzp0tipdvzbi04cddpxbsb2cp4yqsk0k,Yesha Croe,2 weeks ago,1474349938866,im so watching this,1,false,0,,,,,,
z121zdsqxue3tvm2h22xi1mogzeyh1zma,M . R,2 weeks ago,1474349941737,The best movie I've ever watched!,0,false,0,,,,,,
z12qszizmqfovn2hi04chdhrhtekzbhrqgw,shaik imran,2 weeks ago,1474349941738,goosebumps,0,false,0,,,,,,
z122edkjrvv3hjo4s04ccb3otoatir2grk00k,Justin Walch,2 weeks ago,1474349941739,The Indian version of good will hunting.... I am on board!!,0,false,0,,,,,,
z120zztwxkqjghlmr225e5f52r2ijpwjd04,El,2 weeks ago,1474349941741,"this looks like ""genius brain calculates brilliantly.... therefore god"". no thanks.",0,false,0,,,,,,
z122hb4i1mayh51ai04cerxhxwerer2gfmk0k,1 234 567 vues,2 weeks ago,1474349941744,I like it,0,false,0,,,,,,
z13ocpzqetfyjr3ko23ms1mhixvgi3bn0,Miguel AF,2 weeks ago,1474349941745,Hail Hydra,0,false,0,,,,,,
z12ae5dj2uejfvdk1231xnb51szfe1rb504,Toby,2 weeks ago,1474349941746,"That was a good movie. I like trailers, it's like a you get to see the whole movie in 2 minutes.",0,false,0,,,,,,
z13xjx2j4pusvl45g04cdzyy2v2mvvtbsho,Roberto Gutierrez,2 weeks ago,1474349941747,Really good movie id wish i could surcome surcome to such great knowledge,0,false,0,,,,,,
z12pjvxjuoz4wzy5x04cj1vzizyngp5yvrc0k,T R77,2 weeks ago,1474349941748,It's hard to imagine i will enjoy this movie. I hope so.,0,true,1,,,,,,
,,,,,,,,z12pjvxjuoz4wzy5x04cj1vzizyngp5yvrc0k.1473818588347979,T R77,2 weeks ago,1474349941947,"+T R77 Put it this way.. Australia doesn't produce Academics of note. It's all the beaches, i think.",0
z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k,André Segarra,2 weeks ago,1474349941749,It's a good movie but... why so much religious propaganda???,1,true,14,,,,,,
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1473931898569071,Rajat Vikram pradhan,2 weeks ago,1474349942205,well it was set in the early 1900s and back then india was hugely religious.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1473933082852969,André Segarra,2 weeks ago,1474349942206,"+Rajat Vikram pradhan I mean ""in the movie"". It seems that he never studied and only God taught mathematics to him. But the real story is absolutly not same: he was already famous in India before to come in England and he studied hard.",3
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474386504099420,Akhil Sharma,1 week ago,1474954742207,"Yeah, I sort of agree. But again what's wrong with including religion. It's good that they are acknowleding god. I just don't think they should separate communities based on what God. Come'on there's only one God, no matter if you are Christan, Muslim or Hindu. And they also show the other perspective where Hardy is a total atheist.",0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474387766979001,André Segarra,1 week ago,1474954742208,+Akhil Sharma But it's false. He didn't learn mathematics by his god. He studied hard for this.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474390364002706,Akhil Sharma,1 week ago,1474954742208,"But people who have faith in god, don't really like to brag about how much they have acheived but rather put it in a way that suggests that god was the one of did it. Possibly Ramanujan was one of them.",0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474390449315515,André Segarra,1 week ago (edited),1474954742208,+Akhil Sharma Yep! But the film director is a liar. And this is propaganda.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474834349299768,Nitish joshi,1 week ago,1474954742209,+André Segarra what seems propaganda to you was Ramanujan's life style. I know you won't understand it but please don't make dumb comments next time.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1474834685675080,André Segarra,1 week ago,1474954742209,+Nitish joshi The propaganda is to make beleive a god taught mathematics to him. Read about his life! He was hard worker and very good student!,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475073417362529,ravi teja,5 days ago,1475127542210,He did work hard. But he was a prodigy and had a strong intuition through which he was able to do miracles. And it is common for people to attribute such natural abilities to god.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475073692845819,André Segarra,5 days ago,1475127542210,+ravi teja I'm not criticizing him. He believed what he wanted. I'm criticizing this movie.,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475073850489087,ravi teja,5 days ago,1475127542211,"The director is not a liar. Some of the lines in the movie are quoted by ramanujam himself like, ""An equation for me has no meaning, unless it expresses a thought of God"". You cannot blame the director for showing what ramanujan said and believed. The movie did not tell you that ramanujan is taught mathematics by god. It just said that he attributed his mathematical genius to god. More than hard work, it was his natural intuition and intellectual ability that made him what he really is. How can you call the director a liar when he is showing what was there in ramanujan's biography?",0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475073970603919,André Segarra,5 days ago (edited),1475127542212,"+ravi teja The director ignored consciously a part of his life to make this religious propaganda. To use a part of the truth to lie, this is the worst lies.",0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475074437707688,ravi teja,5 days ago,1475127542213,+André Segarra which part of his life?,0
,,,,,,,,z12bg5ap0xzfzj0ag04cidbpvvatgvkploc0k.1475075222289514,André Segarra,5 days ago,1475127542214,"+ravi teja His childhood, his learning.",0
z12szjir1tfktxvfk23fyxbwykbex1loh04,Alex Dillon,2 weeks ago,1474349941752,That Audiomachine in the background tho 👌👌,0,false,0,,,,,,
z135ixsomxiujzpu423axlzozqqgstf10,Captain Obvious,2 weeks ago,1474349941754,Is this the story of Sal Khan from Khan Academy?,4,true,4,,,,,,
,,,,,,,,z135ixsomxiujzpu423axlzozqqgstf10.1474302521938056,globalcitizenn,2 weeks ago,1474349942384,"No it's the real story of Srinivasa Ramanujam, an Indian Mathematician.",0
,,,,,,,,z135ixsomxiujzpu423axlzozqqgstf10.1474339748346992,Captain Obvious,2 weeks ago,1474349942384,+globalcitizenn No difference.,0
,,,,,,,,z135ixsomxiujzpu423axlzozqqgstf10.1474571538133248,Jay Halani,1 week ago,1474954742385,So many Differences.,0
,,,,,,,,z135ixsomxiujzpu423axlzozqqgstf10.1475229034822601,Maujang Axomia,3 days ago,1475300342387,No difference? Explain please,0
z13ixlipkwvrwpx5404ceteaqviivd1q0ds,jose ricardo buendia,3 weeks ago,1473745141756,cuando se estrena en México?,0,false,0,,,,,,
z13qgt3hqvfmthqcp22ttn45dwecj3xhh04,Saroj Dangol,3 weeks ago,1473745141757,infinity is the horizontal of 8,0,false,0,,,,,,
z12qcp5oqryhtppoi04chd1gksqoxplyfo40k,Christos Sengkeridis,3 weeks ago,1473745141758,seems a gr8 movie,0,false,0,,,,,,
z12uwb5hhzejyl31e23zgrhyprm1djmdm,joseph caballies,3 weeks ago,1473745141759,so this is the secret of jamal malik. he knew everything. a millionaire. hahaha,0,false,0,,,,,,
z13rsf5arlbsgp3w304cepszzlmdxhnh04c,Jim Cutler,3 weeks ago,1473745141760,"Great, great film. Loved it.",0,false,0,,,,,,
z122s5c5lk3djffnl23wcpnzhuqrxvn1l,GuidedPirate,3 weeks ago,1473745141760,based on a true story,0,false,0,,,,,,
z12axvij2zncv5nmr23ycj0r4x2cur02j,moonlight.,3 weeks ago,1473745141761,guy of skins?,0,false,0,,,,,,
z12vhl4zonyge3nw004cglaq3metfnhjeiw,Ramani Gopalan,3 weeks ago,1473745141762,an indian with indian ascent would have been better,0,true,1,,,,,,
,,,,,,,,z12vhl4zonyge3nw004cglaq3metfnhjeiw.1473522064434282,Serving it Cold,3 weeks ago,1473745142538,His accent is on point in the movie,0
z12uzh2onvubu5q1o234dpkwmqewvfunr,Ramani Gopalan,3 weeks ago,1473745141764,they could have chosen a better hero than dev patel?,0,false,0,,,,,,
z132cfjxiybrvpoux23az30xmxqexdlgh04,Rapas,3 weeks ago,1473745141765,"and he is A-sian, of course.",0,false,0,,,,,,
z134ifaqolaaxj4jy04cfjtavsvgfjyis14,HardwareAddiction,3 weeks ago,1473745141766,I LOVE movies like these. Very rare these days. Good for Dev Patel on portraying the role.,4,false,0,,,,,,
z13qwvjrcqawhbnhy04civsgfuqvvr4zr1s,MRVEGAS,3 weeks ago,1473745141767,Oh Jeremy <3,0,false,0,,,,,,
z13pef4q3n3qtxdxv04cj1d4zv2egbkhgwk0k,Gouse Patan,3 weeks ago,1473745141768,Great india=Great People,0,false,0,,,,,,
z130wnqr5s3myzela23oer4broiednf1j,Tam Lit,3 weeks ago,1473745141769,its lit,1,false,0,,,,,,
z12atfhackubxzetw22xwhb4pqbigxlot04,Lokopo,3 weeks ago,1473745141770,You can have everything and be nothing or have nothing but be a someone.,0,false,0,,,,,,
z120gffqvsn5v3rye04chbbqut3mybzxry00k,keemo uk,3 weeks ago,1473745141770,"Srinivasa Ramanujan (22 December 1887 – 26 April 1920) was an Indian mathematician and autodidact. Though he had almost no formal training in pure mathematics, he made extraordinary contributions to mathematical analysis, number theory, infinite series, and continued fractions. Ramanujan initially developed his own mathematical research in isolation; it was quickly recognized by Indian mathematicians. When his skills became obvious and known to the wider mathematical community, centered in Europe at the time, he began a partnership with the English mathematician G. H. Hardy. The Cambridge professor realized that Ramanujan had rediscovered previously known theorems in addition to producing new ones.",0,false,0,,,,,,
z12zff4qrke0vpsgr04chzdrqkbch1ligr00k,Pritom Das,3 weeks ago,1473745141771,"Loved this Movie...I really hated Maths all the while...but watching this movie made me to respect mathematics field so much...and Ramanujan wow,his mind,so great. He achieved all his works in 32 yrs of his life..If he was able to live a 50 more yrs the whole mathematics world would have seen a new picture",18,true,1,,,,,,
,,,,,,,,z12zff4qrke0vpsgr04chzdrqkbch1ligr00k.1473375127844663,christine 's Cover,3 weeks ago,1473745142714,Yes,1
z12ltdva5nvydfsuw23ncfqhwzzrftfoy04,Reacher Shawn,3 weeks ago,1473745141772,"salute them , screw the f**king business people in the wall street !",0,false,0,,,,,,
z13ctzzb0nvzgl23u22zt5spdzmux5q4q04,sarsam sunny,3 weeks ago,1473745141773,Maths,0,false,0,,,,,,
z13fdlehaoqldbql423nddpznuv4hxqih04,Terence Dango,3 weeks ago,1473745141774,this is too much for me,0,false,0,,,,,,
z12eg55zczegubfb004cg5jxoqqyil5jbb4,jrs,3 weeks ago,1473745141776,"what i have seen from trailer, doesn't prove his math theorem tells god speaks to me. Ooh man so many wrong in 1 sentence where to begin?",0,false,0,,,,,,
z12le5ribujhdvbju04ccxdjakbqedmxc30,MisterFurniture,4 weeks ago,1473140341777,https://wikimedia.org/api/rest_v1/media/math/render/svg/776090fb01b361c6db0c8e97f61d8ca9911e435e,0,false,0,,,,,,
z133thtoqr2esxfbp04cft0qrlyfdduzx34,RainCloud,4 weeks ago,1473140341778,"But Anwar, I thought you failed your A-Levels",39,true,1,,,,,,
,,,,,,,,z133thtoqr2esxfbp04cft0qrlyfdduzx34.1473256794571775,akeen afrina,3 weeks ago,1473745142875,skiiiiiins,4
z13tx324yxedznix504cgneimkrazluamlc0k,logiclaw,4 weeks ago,1473140341779,boring,0,false,0,,,,,,
z13wgdc4uqufc13sa23otjirauaxtngjb04,Mr. Nobody,4 weeks ago,1473140341780,Any books like this ?,0,false,0,,,,,,
z13yftzhrkf5wzdiu04cglryhszuxjjgg2k,Harman study hub,4 weeks ago,1473140341781,when its releasing ???,0,false,0,,,,,,
z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04,Bran ThaMan,4 weeks ago,1473140341782,Looks like a good movie I didn't know he was Christian ?,0,true,5,,,,,,
,,,,,,,,z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04.1473211101249079,si91,3 weeks ago,1473745143033,He wasn't.,1
,,,,,,,,z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04.1473214705327969,Bran ThaMan,3 weeks ago,1473745143033,+si91 But he prays and such,0
,,,,,,,,z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04.1473214806512292,si91,3 weeks ago,1473745143034,"+Bran ThaMan To Jesus? I haven't seen the movie, but from what I've read of Ramanujan, he was a devout Hindu.",1
,,,,,,,,z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04.1473215409630705,Bran ThaMan,3 weeks ago,1473745143034,+si91 oh,0
,,,,,,,,z12ry1p4cp2vy5dcr23jjjwafn2lhlurf04.1473490695754903,Prashanth vunnam,3 weeks ago,1473745143046,he is a hindhu bramhin caste,2
z13ugfygzyubs5mz404cepj5htubh3ko5xk0k,TheDreadLord,4 weeks ago,1473140341784,"3:14 Haha, it's says gullible.",0,false,0,,,,,,
z12dyhja4pqkv1rh404cd3ibcvf3evzwznw0k,Sachin Chavan,4 weeks ago,1473140341785,eagerly waiting,0,false,0,,,,,,
z12wsxpryyv3sbai104cgtjayr2uxppjxss0k,Habib Ur Rehman,4 weeks ago,1473140341786,What a remarkable biography and what an exceptional mathematician. Excellence has no boundaries lots of love form Pakistan .,0,false,0,,,,,,
z132c5vwil2bhv4qu04ceja4oledfjd4cbk,Sherbet Flavoured Fanny,4 weeks ago,1473140341787,Oh Anwarr,0,false,0,,,,,,
z12zuzgzxrnde0qsksyftbjxjsibctxs1,Cecy Ayala,1 month ago,1472967541789,it was a great movie.. don't care what anybody says,0,false,0,,,,,,
z12tzvlgwojqwdotn23uzprijtf4sjwxx04,Geddes,1 month ago,1472967541790,The original Good Will Hunting!,4,false,0,,,,,,
z12bd3ibbwfyjv00522mch0zipvrsp5b504,Vinit Jha,1 month ago (edited),1472967541791,Hollywood making biopic of Ramanujan and Bollywood on Dhoni.... The Difference,24,true,3,,,,,,
,,,,,,,,z12bd3ibbwfyjv00522mch0zipvrsp5b504.1472985215637913,Anusri Subramaniam,4 weeks ago,1473140343199,"Kollywood has made a movie on Ramanujan. Great watch. It's a Tamil film, its title is Ramanujan.",4
,,,,,,,,z12bd3ibbwfyjv00522mch0zipvrsp5b504.1472997369482778,Vinit Jha,4 weeks ago,1473140343199,Thanks for the information. :),1
,,,,,,,,z12bd3ibbwfyjv00522mch0zipvrsp5b504.1474229016597138,arpit sharma,2 weeks ago,1474349943200,tell the difference,0
z131w5ci2rnawv2rw04ch5hp1kmgdtijak40k,Aneek Biswas,1 month ago,1472967541792,"I think the ultimate message is what John Littlewood said,""Greatest knowledge comes from humblest of origins""...",11,false,0,,,,,,
z131vbcrtvvvcjltz23dvrrbhrrudzr5a04,Haripazha Aezakmi,1 month ago,1472967541793,"After watching this, I started to think and inspired to create my own formula and you know what? I dont know any shit about math. I even don't know what is partition so hell yeah.",8,false,0,,,,,,
z12udrw50xvmiduee22px52iakmshvsq404,pilate verma,1 month ago,1472967541794,Just dont get why the hell cant they cast anyone else other than dev patel for a role of an indian.... !!!!! Now comes LION!!!!,0,false,0,,,,,,
z13ghxvwssn0d5xzz04cdpdg5wmijfk5i3o,guru shetty,1 month ago,1472967544621,Indians!! ..still they are busy running behind the cricketers .. trailer seems to be touching ..,0,false,0,,,,,,
z13isd1pdojbzxsda23thlzooluzjpxzm04,MassDynamic,1 month ago,1472967544622,"is this movie trying to sell the idea that you don't need ""proofs"" for everything? that we should just take things without evidence?",0,false,0,,,,,,
z13bfjryrqynwfk1r234j5zq0qrswluri04,Amaan Mirza,1 month ago,1472967544622,Arya bhata,0,false,0,,,,,,
z12vydw4mnygy3llu22uwntj5pifjvra004,ElenaElliCISV,1 month ago,1472967544623,where do i know the melody starting at 0:55 know from? Can anyone help me please 😁,0,false,0,,,,,,
z13kjvqjmmuasvzh304cdpuofzm4xlfghg0,General420smoke,1 month ago,1472967544623,ugh story about a guy who was to good at math and ppl didnt like it,0,false,0,,,,,,
z12uupzrptrygro2c22dcda4rszjtzher,yuvi sodha,1 month ago,1472967544624,A great honour for us we are proud of you S.Ramanujan!,0,false,0,,,,,,
z13dwvvxcz35h1oc5234jb1hppiucv4ul,Douriaa xox,1 month ago,1472967544624,IDK BUT I HATE THAT GUY,0,false,0,,,,,,
z12hhdmrhzbfdb1p004ccp4hcnzfd1tzko40k,Chamira Perera,1 month ago,1472967544625,the story of grade A under A,0,false,0,,,,,,
z13xgfsx3lfjwl2ej23uxncrzmzmy5zzk04,Jessa Romeo,1 month ago,1472967544625,Excellent movie ❤️,0,false,0,,,,,,
z12vwlf41pjbg5yym04cfhnozy2twdawln40k,Gemini,1 month ago,1472967544626,whats more regrettable is bollywood busy in making porn.,11,false,0,,,,,,
z133zlhhnvvfwxzox04cjreimtzuhti5ge0,Walter Ondara,1 month ago,1472967544627,they should have used a white actor instead of this indian crap,0,true,1,,,,,,
,,,,,,,,z133zlhhnvvfwxzox04cjreimtzuhti5ge0.1474302774853218,globalcitizenn,2 weeks ago,1474349944807,It's a true story dimwit.,0
z13fvlnqbxqbu1n0b23zgrlrfpvrfzmyw04,Easy “Elco14” Up,1 month ago,1472967544627,I knew someone had to make a film about this!,0,false,0,,,,,,
z131spe4lxapffha104ccjehzxyjybvhvkw0k,roninjaune,1 month ago,1472967544628,"God chooses His own men based on His own demands ONLY !!! It doesn't matter if you are a Jew, an Indian, a Muslim or a Budhist.... You may very well be a Romanian nobody will ever care about, left free to wonder the world until the time will come when he will not be allowed to roam the world anymore. That Romanian, or Indian or Jew will be given the keys to Immortality and the keys of Heaven. He will know what to do, for his coming into this world was planned by God many eons ago. His going off this planet was also planned eons ago, for God needs His men to fight other wars in different parts of this Universe and other universes as well. Sky is NO longer a limit from one point further...... is just the beginning.....",0,false,0,,,,,,
z134zf4jynb2g3sxq04ccbw5nz2lhdlwzqk0k,Gabrial cherian,1 month ago,1472967544628,the way they protrayed indians in this movie anoyed me but it was a good movie,0,false,0,,,,,,
z13hxvkg1kjsjhtxs04cdhirorqvh5u4mg0,virginia.dominguez0212@gmail.com,1 month ago,1472967544629,me encanta Dev Patel,0,false,0,,,,,,
z12egjqi5t2sy3lsf23qddw40m3gdxp0u,dan saunders,1 month ago,1472967544629,advert for GOPRO HERO witch edition !,1,false,0,,,,,,
z13dvjpqamrdgjjiz04cchgrvyu0zxto1bs,Mike Messiah,1 month ago (edited),1472967544630,"Its embarrassing that Indian Producers and Directors dont care about making movies like these. Instead we get the same old Salman Khan crap that caters to the semi-illiterate common denominator of India. Shame Shame !! PS: Ramanujan's wife was 14 when they got married. He didnt allow her to tag along to London cuz she was still a minor, and she would have caused more problems/distraction. PS. Ramanujan was never beaten up. He had an awesome experience in London...no discrimination, no racism...",0,false,0,,,,,,
z13pw1dodtifjxlqi04cf50hdu34sfjgvig,Xandy Lajot,1 month ago,1472967544630,background music?,0,false,0,,,,,,
z13tvpg5nrz3cjqyf04cj3wwmumagjfzp34,Ghulam Mahu-ud-Din,1 month ago,1472967544631,I find Dev Patel is a very good Actor,0,false,0,,,,,,
z13mi5rhvzi2ynukb23dex3wamb4gfx1z,Alagiri Tabatabai,1 month ago,1472967544631,"ramanajam, continuous 30 hours of calculations and then sleeping continuous for next 36 hours !!! he died at his mid age",0,false,0,,,,,,
